"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"290","GO:0000245",0.000649831873885953,0.999876891514102,11,21,"spliceosomal complex assembly","BP"
"291","GO:0050321",0.000652186725420164,1,5,5,"tau-protein kinase activity","MF"
"292","GO:1990825",0.000675678061314278,0.999941880062943,7,10,"sequence-specific mRNA binding","MF"
"293","GO:0070126",0.000685565545525861,0.999912121096726,7,16,"mitochondrial translational termination","BP"
"294","GO:0035097",0.000740558697568028,0.999917516368152,8,12,"histone methyltransferase complex","CC"
"295","GO:0005881",0.00074123164446056,0.999833050759392,12,27,"cytoplasmic microtubule","CC"
"296","GO:0048188",0.000741973696910489,0.999935052668672,7,10,"Set1C/COMPASS complex","CC"
"297","GO:0006355",0.000749547407594926,0.999526972117532,82,374,"regulation of DNA-templated transcription","BP"
"298","GO:0019905",0.000759117641544277,0.999734778187939,21,54,"syntaxin binding","MF"
"299","GO:0005643",0.000760175753490418,0.999729091777229,22,55,"nuclear pore","CC"
"300","GO:0008091",0.000772887242303632,1,5,5,"spectrin","CC"
"301","GO:0005516",0.000795592727208965,0.99956839277723,52,169,"calmodulin binding","MF"
"302","GO:0044877",0.000808730283831133,0.999500868311244,78,292,"protein-containing complex binding","MF"
"303","GO:0043022",0.000828633322758925,0.999755989237332,16,40,"ribosome binding","MF"
"304","GO:0006887",0.000849434194517784,0.999668958185612,24,70,"exocytosis","BP"
"305","GO:0005793",0.000880700234401802,0.999716345059917,18,46,"endoplasmic reticulum-Golgi intermediate compartment","CC"
"306","GO:0080182",0.000880815920741277,0.99992037443606,7,10,"histone H3-K4 trimethylation","BP"
"307","GO:0030970",0.000884312012294051,0.999870183798033,9,15,"retrograde protein transport, ER to cytosol","BP"
"308","GO:0001650",0.000884423229632199,0.999640672589563,26,75,"fibrillar center","CC"
"309","GO:0005839",0.000890806628047372,0.999880414663178,8,14,"proteasome core complex","CC"
"310","GO:0032587",0.000915341457423815,0.999702334491017,19,44,"ruffle membrane","CC"
"311","GO:0006281",0.000922028376380206,0.999430274299336,74,316,"DNA repair","BP"
"312","GO:0032133",0.000930549730963375,1,4,4,"chromosome passenger complex","CC"
"313","GO:0045070",0.000948824633931124,0.999827550732506,10,19,"positive regulation of viral genome replication","BP"
"314","GO:0035615",0.000957826906610803,0.999966267768933,5,6,"clathrin adaptor activity","MF"
"315","GO:1990440",0.000969174772145449,0.999965769923996,5,6,"positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP"
"316","GO:0070382",0.000972580367870989,0.999742606166803,14,32,"exocytic vesicle","CC"
"317","GO:0045931",0.000985299728335285,0.999826076036311,10,18,"positive regulation of mitotic cell cycle","BP"
"318","GO:0003351",0.000986169084613819,0.999852733076697,9,15,"epithelial cilium movement involved in extracellular fluid movement","BP"
"319","GO:0031369",0.00100040197481077,0.999907358533515,7,10,"translation initiation factor binding","MF"
